Neuropil_LPS_Symetrical	VFB_00100000	Court2017	https://github.com/VirtualFlyBrain/DrosAdultVNSdomains
domain0001	VFB_00100001	Court2017	https://github.com/VirtualFlyBrain/DrosAdultVNSdomains
domain0002	VFB_00100002	Court2017	https://github.com/VirtualFlyBrain/DrosAdultVNSdomains
domain0003	VFB_00100003	Court2017	https://github.com/VirtualFlyBrain/DrosAdultVNSdomains
domain0004	VFB_00100004	Court2017	https://github.com/VirtualFlyBrain/DrosAdultVNSdomains
domain0005	VFB_00100005	Court2017	https://github.com/VirtualFlyBrain/DrosAdultVNSdomains
domain0006	VFB_00100006	Court2017	https://github.com/VirtualFlyBrain/DrosAdultVNSdomains
domain0007	VFB_00100007	Court2017	https://github.com/VirtualFlyBrain/DrosAdultVNSdomains
domain0008	VFB_00100008	Court2017	https://github.com/VirtualFlyBrain/DrosAdultVNSdomains
domain0009	VFB_00100009	Court2017	https://github.com/VirtualFlyBrain/DrosAdultVNSdomains
domain0010	VFB_00100010	Court2017	https://github.com/VirtualFlyBrain/DrosAdultVNSdomains
domain0011	VFB_00100011	Court2017	https://github.com/VirtualFlyBrain/DrosAdultVNSdomains
domain0012	VFB_00100012	Court2017	https://github.com/VirtualFlyBrain/DrosAdultVNSdomains
domain0013	VFB_00100013	Court2017	https://github.com/VirtualFlyBrain/DrosAdultVNSdomains
domain0014	VFB_00100014	Court2017	https://github.com/VirtualFlyBrain/DrosAdultVNSdomains
domain0015	VFB_00100015	Court2017	https://github.com/VirtualFlyBrain/DrosAdultVNSdomains
domain0016	VFB_00100016	Court2017	https://github.com/VirtualFlyBrain/DrosAdultVNSdomains
domain0017	VFB_00100017	Court2017	https://github.com/VirtualFlyBrain/DrosAdultVNSdomains
domain0018	VFB_00100018	Court2017	https://github.com/VirtualFlyBrain/DrosAdultVNSdomains
domain0019	VFB_00100019	Court2017	https://github.com/VirtualFlyBrain/DrosAdultVNSdomains
domain0020	VFB_00100020	Court2017	https://github.com/VirtualFlyBrain/DrosAdultVNSdomains
domain0023	VFB_00100021	Court2017	https://github.com/VirtualFlyBrain/DrosAdultVNSdomains
domain0029	VFB_00100022	Court2017	https://github.com/VirtualFlyBrain/DrosAdultVNSdomains

